symbol1,symbol2
PSMC4,PSMB9
PSMC4,PSMB8
PSMC4,UBD
PSMC4,TP53BP1
PSMC4,PSME1
PSMC4,ANKRD42
PSMC4,UBFD1
PSMC4,PSMB11
PSMC4,PSMD14
PSMC4,UBA52
PSMC4,PSMC2
PSMC4,PSMD13
PSMC4,PSMC6
PSMC4,RFC5
PSMC4,PSMA1
PSMC4,PSMD6
PSMC4,MYSM1
PSMC4,FAU
PSMC4,ZCCHC8
PSMC4,PSMD9
PSMC4,UBC
PSMC4,PIP5K1C
PSMC4,RAD23A
PSMC4,MPND
PSMC4,KXD1
PSMC4,ADRM1
PSMC4,PSMC3
PSMC4,PSMB3
FNDC8,SMCO1
CAMKK1,YWHAH
CAMKK1,CAMK1
CAMKK1,CALM2
CAMKK1,CAMK4
CAMKK1,CALM3
CAMKK1,PRKAA1
CAMKK1,CALM1
CAMKK1,PRKAA2
CAMKK1,AKT1
CAMKK1,CAMK1D
ACAP1,VAMP3
ACAP1,ARF6
ACAP1,AKT1
ACAP1,IFFO1
DERL2,ERLEC1
DERL2,EMC2
DERL2,RPN2
DERL2,ATAD2B
DERL2,EMC3
DERL2,SARAF
DERL2,DERL1
DERL2,FAF2
DERL2,UFD1
DERL2,ESYT1
DERL2,UBXN4
DERL2,ARL6IP5
DERL2,SPATA5
DERL2,AMFR
DERL2,SHH
DERL2,SPATA5L1
DERL2,OS9
DERL2,NPLOC4
DERL2,SEL1L
DERL2,RTN4
DERL2,VCP
DERL2,ERGIC2
DERL2,SYVN1
DERL2,STT3A
DERL2,SELENOS
DERL2,HERPUD1
DERL2,SERPINA1
DERL2,POR
DERL2,EMC1
KDM4B,CCT7
KDM4B,CCT8
KDM4B,CCT3
KDM4B,ASH2L
KDM4B,KDM4A
KDM4B,H4C3
KDM4B,ZNF414
KDM4B,ESR1
KDM4B,HFE
KDM4B,H4C1
ICAM3,ZNF431
ICAM3,ITGAL
ICAM3,MSN
ICAM3,EZR
ICAM3,ITGAD
CTTNBP2,PPP2CB
CTTNBP2,STRIP2
CTTNBP2,STRN
CTTNBP2,CTTNBP2NL
CTTNBP2,CCT6A
CTTNBP2,CCT5
CTTNBP2,PPM1B
CTTNBP2,RAB3C
CTTNBP2,CCT8
CTTNBP2,CCT3
CTTNBP2,CCT2
CTTNBP2,PPP2R1B
CTTNBP2,MOB4
CTTNBP2,TCP1
CTTNBP2,PPP2R1A
CTTNBP2,STK25
CTTNBP2,HTR3A
CTTNBP2,STRN3
CTTNBP2,ZRANB1
CTTNBP2,STRIP1
CTTNBP2,STK24
CTTNBP2,STRN4
CTTNBP2,PDCD10
CTTNBP2,STK26
CTTNBP2,PPP2CA
CTTNBP2,STK3
ACTL6B,ACTR5
ACTL6B,YEATS4
ACTL6B,SMARCC1
ACTL6B,SRCAP
ACTL6B,SMARCB1
ACTL6B,ARID4B
ACTL6B,SMARCA2
ACTL6B,SMARCC2
ACTL6B,ZNHIT1
ACTL6B,RUVBL1
ACTL6B,MED14
ACTL6B,VPS72
ACTL6B,ARID4A
ACTL6B,TRRAP
ACTL6B,DMAP1
ACTL6B,BCL7C
ACTL6B,SMARCD1
ACTL6B,SMARCA4
ACTL6B,SS18
ACTL6B,MYSM1
ACTL6B,DPF2
ACTL6B,BCL7A
ACTL6B,RUVBL2
ACTL6B,DPF3
CEACAM1,HAVCR2
CEACAM1,PTPN11
CEACAM1,PTPN6
YTHDC2,RBM22
YTHDC2,SNRPD3
YTHDC2,CSTF1
YTHDC2,PRPF19
YTHDC2,AXIN1
YTHDC2,SNRPF
YTHDC2,SNRPG
YTHDC2,PCF11
YTHDC2,CPSF2
YTHDC2,NUDT21
YTHDC2,CSTF3
YTHDC2,WDR25
YTHDC2,FIP1L1
YTHDC2,SNRPD2
YTHDC2,CDC40
YTHDC2,IRAK1
YTHDC2,CDC5L
YTHDC2,IRF4
YTHDC2,BUD31
YTHDC2,EFTUD2
YTHDC2,SNRPE
YTHDC2,CLP1
YTHDC2,USP10
YTHDC2,PRPF8
YTHDC2,PWWP3A
YTHDC2,CWC15
YTHDC2,CPSF1
FOXJ2,MAGEA10
TNFRSF1A,MAPK1
TNFRSF1A,TRAF2
TNFRSF1A,RIPK1
TNFRSF1A,BIRC3
TNFRSF1A,ARHGDIA
TNFRSF1A,TNFRSF10B
TNFRSF1A,CASP10
TNFRSF1A,BAG4
TNFRSF1A,FADD
TNFRSF1A,RNF31
TNFRSF1A,BID
TNFRSF1A,TRADD
TNFRSF1A,BABAM2
TNFRSF1A,FAS
TNFRSF1A,CASP8
TNFRSF1A,MSN
TNFRSF1A,EZR
TNFRSF1A,FASLG
TNFRSF1A,MAP3K7
TNFRSF1A,CHUK
TNFRSF1A,SYK
TNFRSF1A,RFK
TNFRSF1A,MAPK8
TNFRSF1A,TNF
TNFRSF1A,RHOA
TNFRSF1A,ERN1
TNFRSF1A,LTA
TNFRSF1A,LTB
TNFRSF1A,IKBKB
TNFRSF1A,BIRC2
TNFRSF1A,PSMC3
TNFRSF1A,TNFAIP3
TNFRSF1A,IKBKG
GOLGA5,B4GALT3
CELSR3,PSG9
CELSR3,PSG1
CELSR3,PCDH20
PPP2R5B,PPP2CB
PPP2R5B,SGO1
PPP2R5B,PPP2R1B
PPP2R5B,CCNG2
PPP2R5B,PPP2R1A
PPP2R5B,PIM1
PPP2R5B,KSR1
PPP2R5B,PPP2CA
PYGM,PYGL
PYGM,PYGB
BCL3,RELB
BCL3,MAPK3
BCL3,HSPA4
BCL3,HDAC3
BCL3,HDAC6
BCL3,LCK
BCL3,FYN
BCL3,COPS5
BCL3,HDAC1
BCL3,CYLD
BCL3,TBL1XR1
FSTL3,INHBA
FSTL3,MSTN
EPHA8,CBL
EPHA8,EFNA5
EPHA8,PIK3CG
EPHA8,EFNA1
EPHA8,PTPRD
EPHA8,EFNA4
TRIP13,ARSA
TRIP13,MSH2
TRIP13,TARDBP
TRIP13,TDRD1
TRIP13,UBXN7
TRIP13,MAD2L1
TRIP13,DEGS1
TRIP13,LASP1
TRIP13,FNDC3B
TRIP13,TTC4
TRIP13,CDC5L
TRIP13,CDC20
TRIP13,CRYZ
TRIP13,INTS11
VASH1,RAP1GDS1
VASH1,PAXX
VASH1,RHOA
KRT14,KRT5
KRT14,EVPL
KRT14,KRT3
HSD17B10,TRIP6
HSD17B10,ARHGDIG
HSD17B10,ARFGAP3
HSD17B10,FABP5
HSD17B10,RAB8A
HSD17B10,TRMT10C
HSD17B10,RAB8B
HSD17B10,HNRNPAB
HSD17B10,ATP6V1H
HSD17B10,CACYBP
HSD17B10,CLIC1
HSD17B10,AKR1B15
HSD17B10,BZW1
HSD17B10,BZW2
HSD17B10,ARFGAP2
HSD17B10,PRORP
HSD17B10,MYL6
FGF4,FGFR3
FGF4,FGFR1
TIMM21,TIMM23
MKRN2,PAIP1
MKRN2,HNRNPDL
GPATCH1,USB1
GPATCH1,PRPF19
GPATCH1,SYF2
GPATCH1,EAPP
GPATCH1,YJU2
GPATCH1,SLC2A13
GPATCH1,KIAA1143
GPATCH1,TSSC4
GPATCH1,CDC5L
GPATCH1,PPIE
GPATCH1,SNRPN
GPATCH1,WDR83
GPATCH1,PLRG1
KEAP1,RBX1
KEAP1,CUL3
KEAP1,NEIL2
KEAP1,GABARAP
KEAP1,KLHL3
KEAP1,NIPSNAP2
KEAP1,BBS1
KEAP1,PTMA
KEAP1,NFE2L1
KEAP1,MAP1LC3A
KEAP1,CTTN
KEAP1,SQSTM1
KEAP1,NFE2L2
KEAP1,MYO7A
KEAP1,PGAM5
KEAP1,CUL2
TNS1,DLC1
TNS1,STARD13
TNS1,ARHGAP18
TNS1,ARHGAP40
TNS1,STARD8
TNS1,ARHGAP28
NGFR,RTN4R
NGFR,ARHGDIG
NGFR,RIPK2
NGFR,ARHGDIB
NGFR,SORT1
NGFR,TRAF4
NGFR,ARHGDIA
NGFR,CALM2
NGFR,NTRK2
NGFR,APP
NGFR,CALM3
NGFR,MAGEH1
NGFR,CALM1
NGFR,NTRK3
NGFR,NGF
NGFR,BEX3
NGFR,BEX1
NGFR,MAGED1
NGFR,NTF3
NGFR,NTRK1
NGFR,TRAF6
NGFR,NTF4
NGFR,ZNF274
NGFR,SALL2
NTN1,DRAXIN
NTN1,UNC5A
NTN1,UNC5B
NTN1,NEO1
NTN1,DCC
NTN1,UNC5C
ISOC1,PSMC1
ISOC1,ARHGAP8
MNT,RIOX2
MNT,HDAC1
MNT,SIN3B
MNT,SIN3A
ASNS,CSTF1
ASNS,GDA
ASNS,TRAP1
ASNS,HSPBP1
ASNS,PEBP1
ASNS,AARS1
ASNS,MAPK3
ASNS,DCPS
ASNS,PXN
ASNS,MAT2A
ASNS,FASN
ASNS,QARS1
ASNS,TTC27
ASNS,LYPLA1
ASNS,NPLOC4
ASNS,CD2AP
ASNS,RRM2
ASNS,EPRS1
ASNS,UBQLN4
ASNS,FAM78A
ASNS,IARS1
ASNS,UBQLN1
ASNS,GLRX
ASNS,GARS1
ASNS,PAFAH1B1
ASNS,GALE
PTPN18,CSK
PTPN18,GAB1
PTPN18,ERBB2
PTPN18,EGFR
PTPN18,INSRR
PTPN18,ABL1
PTPN18,SRC
PTPN18,TEC
PTPN18,GRB2
PTPN18,ABL2
PTPN18,PSTPIP1
DRD4,KCNJ3
DRD4,KCNJ9
DRD4,ADRB1
DRD4,ARRB2
DRD4,ARRB1
DRD4,KCNJ5
MRPS34,MRPS10
MRPS34,MRPS35
MRPS34,MRPL28
MRPS34,MRPL32
MRPS34,MRPL27
MRPS34,MRPS7
MRPS34,GNRH2
MRPS34,MRPL34
MRPS34,MRPL4
MRPS34,MRPS25
MRPS34,PTCD3
MRPS34,MRPL53
MRPS34,MRPL44
MRPS34,MRPS9
MRPS34,MRPS18B
MRPS34,MRPL15
MRPS34,NOA1
MRPS34,MRPL3
MRPS34,MRPS5
MRPS34,MRPS28
MRPS34,MRPL49
MRPS34,MRPS17
MRPS34,MRPL17
MRPS34,MRPL10
MRPS34,MRPS18C
MRPS34,TRMT10B
MRPS34,MRPL16
MRPS34,MRPL39
MRPS34,MRPL13
MRPS34,MRPL38
MRPS34,MRPL48
MRPS34,MRPL11
MRPS34,MRPL46
MRPS34,MRPS31
MRPS34,MRPS11
MRPS34,MRPS24
MRPS34,MRPS23
MRPS34,GADD45GIP1
MRPS34,MRPL40
MRPS34,MRPL30
MRPS34,MRPL35
MRPS34,MRPL43
MRPS34,MRPL20
MRPS34,AURKAIP1
MRPS34,RPL27A
MRPS34,MRPL52
MRPS34,MRPL24
MRPS34,MRPL21
MRPS34,MRPL18
MRPS34,DAP3
MRPS34,MRPL9
MRPS34,MRPL41
MRPS34,MRPS2
MRPS34,MRPL14
MRPS34,MRPS18A
MRPS34,CHCHD1
MRPS34,MRPS16
MRPS34,MRPS15
MRPS34,MRPL50
MRPS34,MRPS26
MRPS34,MRPL2
MRPS34,MRPS33
MRPS34,MRPL19
MRPS34,MRPS6
MRPS34,MRPS12
MRPS34,MRPL55
MRPS34,MRPL47
MRPS34,MRPS22
MRPS34,MRPS14
MRPS34,MRPL36
MRPS34,MRPS30
MRPS34,MRPS27
MRPS34,MRPS21
MAP2K5,RAF1
MAP2K5,BRAF
MAP2K5,ARAF
MAP2K5,PRKCI
MAP2K5,MAPK7
MAP2K5,MAP3K3
MAP2K5,MAP3K19
MAP2K5,PRKCZ
MAP2K5,KSR1
MAP2K5,MAP3K1
MAP2K5,MAPK4
MAP2K5,MAP3K2
MAP2K5,KSR2
MAP2K5,MAP3K14
TIGAR,PNPLA4
TIGAR,TKT
TIGAR,TWF1
FGF20,FGFR4
FGF20,FGFR3
FGF20,RET
FGF20,FGF9
FGF20,FGFR1
FGF20,FGFR2
MTMR7,MTMR9
MTMR7,MTMR8
MTMR7,MTMR6
CPB2,F2
CPB2,PLG
CDK13,MAPK14
CDK13,CCNT1
CDK13,CCNT2
CDK13,CDK2
CDK13,UBXN7
CDK13,CCNK
CDK13,CCNQ
CDK13,SUPT5H
ROPN1,AKAP3
ROPN1,RHPN1
ROPN1,ROPN1B
NDUFB4,UQCRC1
NDUFB4,NDUFB7
NDUFB4,NDUFS7
NDUFB4,NDUFB3
NDUFB4,NDUFA2
NDUFB4,NDUFA10
NDUFB4,NDUFB5
NDUFB4,NDUFS3
NDUFB4,VDAC1
NDUFB4,NDUFA9
NDUFB4,UQCRC2
NDUFB4,NDUFB10
NDUFB4,AFG3L2
NDUFB4,NDUFS6
NDUFB4,NDUFB11
NDUFB4,NDUFB9
NDUFB4,NDUFC2
NDUFB4,NDUFS4
NDUFB4,NDUFB8
NDUFB4,ACER1
NDUFB4,NDUFA7
NDUFB4,UQCRFS1
NDUFB4,UQCRH
NDUFB4,NDUFS8
NDUFB4,CYC1
NDUFB4,COX5A
NDUFB4,NDUFV1
NDUFB4,NDUFV2
NDUFB4,NDUFA12
NDUFB4,NDUFB1
NDUFB4,UQCR10
NDUFB4,NDUFV3
NDUFB4,MT-CYB
NDUFB4,MT-ND6
NDUFB4,MT-ND1
NDUFB4,MT-ND4L
NDUFB4,MT-ND5
NDUFB4,MT-ND4
NDUFB4,MT-ND2
NDUFB4,MT-ND3
NDUFB4,NDUFS2
NDUFB4,NDUFA1
NDUFB4,NDUFS5
NDUFB4,NDUFA8
NDUFB4,UQCRQ
NDUFB4,NDUFB6
NDUFB4,NDUFA11
NDUFB4,NDUFS1
NDUFB4,NDUFA5
NDUFB4,NDUFA3
NDUFB4,TIMMDC1
NDUFB4,NDUFA6
NDUFB4,NDUFB2
NDUFB4,NDUFA13
NDUFB4,UQCRB
NDUFB4,NDUFC2-KCTD14
NDUFB4,NDUFC1
NDUFB4,NDUFAB1
NDUFB4,UQCR11
NDUFB4,PHB
HEATR6,AQR
HEATR6,RBM22
HEATR6,PRPF19
HEATR6,SYF2
HEATR6,SNW1
HEATR6,YJU2
HEATR6,SNRPF
HEATR6,MFAP1
HEATR6,SNRPG
HEATR6,ISY1
HEATR6,SNIP1
HEATR6,TCERG1
HEATR6,PPP1R42
HEATR6,PRPF3
HEATR6,SNRNP200
HEATR6,WDR25
HEATR6,TCERG1L
HEATR6,CDC40
HEATR6,ASCC3
HEATR6,BCAS2
HEATR6,HFM1
HEATR6,CRNKL1
HEATR6,BUD31
HEATR6,CWC22
HEATR6,ISY1-RAB43
HEATR6,PLRG1
HEATR6,PRPF40B
HEATR6,PRPF8
HEATR6,CCDC130
HEATR6,CWC15
ERLEC1,DERL2
ERLEC1,FAM8A1
ERLEC1,PIGT
ERLEC1,EDEM3
ERLEC1,OS9
ERLEC1,HSPA5
ERLEC1,LRP2BP
ERLEC1,SEL1L
ERLEC1,UBE2G2
ERLEC1,VCP
ERLEC1,SYVN1
ERLEC1,SEL1L2
ERLEC1,FOXRED2
ERLEC1,SEL1L3
ERLEC1,CPVL
ERLEC1,DELE1
ERLEC1,UBE2J1
ERLEC1,SLC27A3
CLIC5,HIBCH
CLIC5,CLIC2
CLIC5,SRC
CLIC5,CLIC4
CLIC5,TPRN
CLIC5,YES1
TMEM38A,PCP2
ACTR6,YEATS4
ACTR6,SRCAP
ACTR6,H2BC1
ACTR6,H2AZ1
ACTR6,ZNHIT1
ACTR6,RUVBL1
ACTR6,NFATC2IP
ACTR6,VPS72
ACTR6,PUS7
ACTR6,DMAP1
ACTR6,CARD8
ACTR6,QPRT
ACTR6,P4HA3
ACTR6,RUVBL2
UHRF1BP1,USP11
OSTM1,CLCN7
HSPB11,RBX1
HSPB11,RAB35
HSPB11,AARS2
HSPB11,SPHK2
HSPB11,ESPL1
HSPB11,AARS1
HSPB11,ANAPC5
HSPB11,RNF7
HSPB11,MAD2L1
HSPB11,NUDT21
HSPB11,SPHK1
HSPB11,ANAPC2
HSPB11,ANAPC1
HSPB11,CERKL
HSPB11,ANAPC11
HSPB11,CDC16
HSPB11,CDC23
HSPB11,PYM1
HSPB11,IFT27
HSPB11,ANAPC7
HSPB11,ANAPC13
HSPB11,ANAPC4
HSPB11,CKAP5
HSPB11,CDC27
HSPB11,ANAPC15
HSPB11,ANAPC16
STRADB,CAB39
STRADB,STK11
PLOD1,PLOD2
PLOD1,COLQ
PLOD1,GBE1
OXCT1,TPI1
OXCT1,HSPB1
OXCT1,SEPTIN11
OXCT1,SCAF4
OXCT1,SDHAF2
OXCT1,HINT1
OXCT1,SGSH
OXCT1,LYPLA1
OXCT1,TALDO1
OXCT1,NDUFV1
OXCT1,VMA21
OXCT1,PLAUR
OXCT1,PRDX6
OXCT1,FH
OXCT1,TMEM9
OXCT1,S100A16
OXCT1,CTTN
OXCT1,TCOF1
OXCT1,AHNAK
OXCT1,SUCLG1
OXCT1,RAE1
OXCT1,VAPB
OXCT1,MDH1
ZNF416,TRIM37
ZNF416,ZNF211
PILRA,B4GALNT3
PILRA,B4GALNT4
PILRA,LRRTM4
PILRA,PILRB
RRN3,TWISTNB
RRN3,TAF1B
RRN3,POLR1A
RRN3,POLR1D
RRN3,POLR2L
RRN3,ZNRD1
RRN3,POLR2K
RRN3,POLR1E
RRN3,POLR2F
RRN3,POLR2H
RRN3,POLR1B
RRN3,POLR2E
MOGAT2,HERC3
DIMT1,DDX55
DIMT1,MRPS9
DIMT1,RPS11
DIMT1,RPS3
DIMT1,NIFK
DIMT1,RPS15A
DIMT1,DKC1
DIMT1,MRPS16
DIMT1,RPS18
DIMT1,RPS13
EIF2AK1,CDC37
EIF2AK1,DHX58
EIF2AK1,EIF2S1
EIF2AK1,NAF1
EIF2AK1,RBM14
EIF2AK1,FASLG
EIF2AK1,STAU1
EIF2AK1,ATRX
EIF2AK1,XRN2
EIF2AK1,DELE1
EIF2AK1,DHX30
EIF2AK1,PSMD6
EIF2AK1,STAU2
NME8,UBE2I
EPDR1,TSHB
MRPL28,MRPS10
MRPL28,MRPS35
MRPL28,MRPS34
MRPL28,APMAP
MRPL28,MRPL32
MRPL28,MRPL27
MRPL28,MRPL51
MRPL28,MRPS7
MRPL28,GNRH2
MRPL28,MRPL34
MRPL28,MRPL4
MRPL28,MRPS25
MRPL28,PTCD3
MRPL28,MRPL53
MRPL28,MRPL44
MRPL28,MRPS18B
MRPL28,MRPL15
MRPL28,MRPL3
MRPL28,MRPS5
MRPL28,MRPL49
MRPL28,MRPS17
MRPL28,MRPL17
MRPL28,MRPL10
MRPL28,MRPL33
MRPL28,MRPL16
MRPL28,MRPL58
MRPL28,MRPL39
MRPL28,MRM3
MRPL28,MRPL13
MRPL28,RPL13
MRPL28,MRPL38
MRPL28,MRPL48
MRPL28,MRPL11
MRPL28,MRPL57
MRPL28,MRPL46
MRPL28,MRPL1
MRPL28,MRPS31
MRPL28,MRPS11
MRPL28,MRPS24
MRPL28,MRPS23
MRPL28,GADD45GIP1
MRPL28,MRPL54
MRPL28,MRPL40
MRPL28,MRPL12
MRPL28,MRPL30
MRPL28,MRPL35
MRPL28,MRPL43
MRPL28,MRPL20
MRPL28,HNRNPA1
MRPL28,MRPL52
MRPL28,MRPL37
MRPL28,MRPL24
MRPL28,MRPL21
MRPL28,MRPL18
MRPL28,DAP3
MRPL28,MRPL9
MRPL28,MRPL41
MRPL28,MRPS2
MRPL28,MRPL14
MRPL28,MRPS18A
MRPL28,CHCHD1
MRPL28,MRPS16
MRPL28,MRPS15
MRPL28,MRPL50
MRPL28,MRPS26
MRPL28,MRPL2
MRPL28,MRPS33
MRPL28,MRPL19
MRPL28,RPS8
MRPL28,MRPL23
MRPL28,MRPL55
MRPL28,MRPL47
MRPL28,MRPS22
MRPL28,MALSU1
MRPL28,MRPS14
MRPL28,MRPL36
MRPL28,MRPS30
MRPL28,MRPL22
MRPL28,MRPL42
MRPL28,NDUFAB1
MRPL28,MRPS21
MRPL28,MRPL45
HBQ1,HBZ
HBQ1,HBA1
HBQ1,HBB
HBQ1,HBE1
CEACAM6,CEACAM8
RBM22,AQR
RBM22,YTHDC2
RBM22,HEATR6
RBM22,SNRPD3
RBM22,PHF5A
RBM22,USB1
RBM22,SF3A2
RBM22,DHX33
RBM22,PRPF19
RBM22,SYF2
RBM22,SNRPA
RBM22,SNRPB2
RBM22,DHX40
RBM22,DHX35
RBM22,SNRPA1
RBM22,BUD13
RBM22,SNW1
RBM22,RBM25
RBM22,DHX8
RBM22,YJU2
RBM22,SNRNP40
RBM22,CASC3
RBM22,SNRPF
RBM22,RNF113B
RBM22,MFAP1
RBM22,EFL1
RBM22,DHX38
RBM22,SF3B4
RBM22,SNRPG
RBM22,ISY1
RBM22,SLC2A13
RBM22,CWF19L2
RBM22,SNIP1
RBM22,TCERG1
RBM22,SLU7
RBM22,SNRPD1
RBM22,SRRM2
RBM22,SF3B3
RBM22,EEF2
RBM22,SART1
RBM22,PPP1R42
RBM22,PRPF3
RBM22,SNRNP200
RBM22,SF3B2
RBM22,MAGOHB
RBM22,LSM10
RBM22,TSSC4
RBM22,DHX34
RBM22,NAA38
RBM22,WDR25
RBM22,SF3B1
RBM22,RBMX2
RBM22,SNRPD2
RBM22,XAB2
RBM22,UBL5
RBM22,SF3B5
RBM22,TCERG1L
RBM22,CDC40
RBM22,ASCC3
RBM22,BCAS2
RBM22,HFM1
RBM22,RNF113A
RBM22,CDC5L
RBM22,LRMDA
RBM22,PPIE
RBM22,PPIL1
RBM22,DHX16
RBM22,CRNKL1
RBM22,PRPF18
RBM22,CWC27
RBM22,HNRNPUL1
RBM22,SNRPN
RBM22,BUD31
RBM22,RBM4
RBM22,CWC22
RBM22,EFTUD2
RBM22,SNRPE
RBM22,ISY1-RAB43
RBM22,SNRPB
RBM22,RBFOX2
RBM22,GFM1
RBM22,PRKRIP1
RBM22,PLRG1
RBM22,NWD1
RBM22,RALYL
RBM22,RNPC3
RBM22,PRPF40B
RBM22,PRPF8
RBM22,RBM8A
RBM22,CWC15
RBM22,CWC25
RBM22,SRRM3
RBM22,ZCCHC17
HSD17B2,MBNL2
HSD17B2,ERGIC2
ZW10,VAMP4
ZW10,RINT1
ZW10,USE1
ZW10,NBAS
ZW10,HSPA4
ZW10,STX18
ZW10,ZWILCH
ZW10,KNTC1
ZW10,SCFD2
ZW10,MAD1L1
ZW10,DCTN2
ZW10,SEC22B
ITGB4,ITGA3
ITGB4,DST
ITGB4,MET
ITGB4,PLEC
ITGB4,PTK2
ITGB4,FYN
ITGB4,FLNA
ITGB4,JUP
ITGB4,ITGA6
ITGB4,SHC1
ITGB4,PRKCA
ITGB4,YES1
ITGB4,MUC5AC
PPP1R15A,KIF3A
TRIP6,HSD17B10
TRIP6,TTLL12
TRIP6,SNX3
TRIP6,TTC1
TRIP6,UBA2
TRIP6,PDLIM4
TRIP6,TLR2
TRIP6,LIMD1
TRIP6,PCBP1
TRIP6,TLN1
TRIP6,FLNC
TRIP6,UBE4B
TRIP6,UBE2C
TRIP6,SCRIB
TRIP6,STIP1
TRIP6,PCBP2
TRIP6,ENAH
TRIP6,AHCYL1
TRIP6,FLNA
TRIP6,PGK1
TRIP6,SIK3
TRIP6,UFM1
TRIP6,SRXN1
TRIP6,SULT1A1
TRIP6,PTPN13
TRIP6,KLC1
TRIP6,FLNB
TRIP6,UNK
TRIP6,RAD23A
MT3,TTR
TFAP2C,RARA
TFAP2C,TFF1
TFAP2C,GATA3
TFAP2C,GREB1
TFAP2C,KCTD1
TFAP2C,ESR1
TFAP2C,CITED2
SULT2B1,SULT1B1
SULT2B1,SULT1A1
SULT2B1,FLACC1
EPS8L1,CASK
REM1,BUD23
PDRG1,PIH1D1
PDRG1,VBP1
PDRG1,SNRNP200
PDRG1,PPP1CA
PDRG1,ASB7
PDRG1,UXT
PDRG1,PFDN2
PDRG1,PFDN4
PPP1R13B,TP63
PPP1R13B,TP53
PPP1R13B,PPP1CA
PPP1R13B,PPP1CC
PPP1R13B,TP73
PPP1R13B,RASSF7
PPP1R13B,RASSF8
RALGAPA2,DDI1
RALGAPA2,NKIRAS2
RALGAPA2,GFOD1
ESF1,DHX33
ESF1,UTP18
ESF1,GAR1
ESF1,MPHOSPH10
ESF1,UTP3
ESF1,NAT10
ESF1,UTP6
ESF1,DDX18
ESF1,NOP58
ESF1,ABT1
ESF1,NOM1
ESF1,NOL6
ESF1,DDX10
ESF1,DDX28
ESF1,DDX47
ESF1,DKC1
ESF1,PUM3
ESF1,RWDD1
ESF1,AATF
ESF1,DDX52
SIRT4,SLC25A5
SIRT4,SLC25A6
TRMT6,DNAJC17
TRMT6,DDX5
TRMT6,MTREX
TRMT6,SNW1
TRMT6,MARS1
TRMT6,NAPA
TRMT6,VPS35
TRMT6,TRMT61B
TRMT6,SRP9
TRMT6,QARS1
TRMT6,EPRS1
TRMT6,TTC4
TRMT6,HNRNPR
TRMT6,PUS1
TRMT6,TRMT61A
TRMT6,UTP14A
TRMT6,SSB
TRMT6,EIF2B1
TRMT6,DDI2
TRMT6,TLN2
UQCRC1,NDUFB4
UQCRC1,NDUFB7
UQCRC1,COX6A1
UQCRC1,NDUFS7
UQCRC1,NDUFB3
UQCRC1,NDUFA2
UQCRC1,NDUFA10
UQCRC1,COX5B
UQCRC1,NDUFB5
UQCRC1,PSMC1
UQCRC1,NDUFS3
UQCRC1,NDUFA9
UQCRC1,UQCRC2
UQCRC1,NUDT7
UQCRC1,NDUFB10
UQCRC1,NDUFS6
UQCRC1,NDUFB11
UQCRC1,NDUFB9
UQCRC1,NDUFC2
UQCRC1,SLC25A4
UQCRC1,COX6A2
UQCRC1,COX7A1
UQCRC1,NDUFS4
UQCRC1,NDUFB8
UQCRC1,NDUFA7
UQCRC1,UQCRFS1
UQCRC1,CYCS
UQCRC1,UQCRH
UQCRC1,NDUFS8
UQCRC1,CYC1
UQCRC1,COX5A
UQCRC1,NDUFV1
UQCRC1,NDUFV2
UQCRC1,NDUFA12
UQCRC1,NDUFB1
UQCRC1,UQCR10
UQCRC1,NDUFV3
UQCRC1,MT-CYB
UQCRC1,MT-ND6
UQCRC1,MT-ND1
UQCRC1,MT-ND4L
UQCRC1,MT-ND5
UQCRC1,MT-CO2
UQCRC1,MT-ND4
UQCRC1,MT-CO3
UQCRC1,MT-ND2
UQCRC1,MT-ND3
UQCRC1,COA6
UQCRC1,NDUFS2
UQCRC1,NDUFA1
UQCRC1,PMPCA
UQCRC1,SURF1
UQCRC1,EXOSC2
UQCRC1,NDUFS5
UQCRC1,NDUFA8
UQCRC1,NUDT8
UQCRC1,UQCRQ
UQCRC1,NDUFB6
UQCRC1,SLC25A6
UQCRC1,COX7B2
UQCRC1,NDUFA11
UQCRC1,NDUFS1
UQCRC1,NDUFA5
UQCRC1,NDUFA3
UQCRC1,NDUFA6
UQCRC1,NDUFB2
UQCRC1,NDUFA13
UQCRC1,COX7C
UQCRC1,COX6C
UQCRC1,UQCRB
UQCRC1,NDUFC1
UQCRC1,PHB2
UQCRC1,COX4I1
UQCRC1,NDUFAB1
UQCRC1,UQCR11
UQCRC1,COX6B2
UQCRC1,UQCRHL
GMIP,GEM
GMIP,RHOA
MLF2,SUFU
MLF2,ZBED1
OTUB2,UBB
OTUB2,UBE2N
OTUB2,UBE2V1
OTUB2,TMEM189-UBE2V1
OTUB2,UBA52
OTUB2,UBE2V2
OTUB2,UBC
TFAP4,NEU2
TFAP4,PDE9A
TFAP4,BPTF
TFAP4,SNRNP200
PDCD7,ZCRB1
PDCD7,SNRPF
PDCD7,SNRPG
PDCD7,ZRSR2
PDCD7,ZMAT5
PDCD7,SNRPN
PDCD7,SNRPE
PDCD7,SNRNP35
CHRD,TLL1
CHRD,BMP1
CHRD,BMP2
GNPTG,GNPTAB
GNPTG,ZPLD1
GNPTG,GANC
GNPTG,GANAB
GOLGA3,TRAF2
GOLGA3,TAF10
EFNB1,NCK2
EFNB1,SDCBP
EFNB1,EPHA3
EFNB1,SRC
EFNB1,EPHB2
EFNB1,EPHB1
EFNB1,PTPN13
